Year,Action Type,Details,Capital Cost (EUR),Operating Cost (EUR),Location X,Location Y,Generator Type,Power Output (MW),Efficiency,CO2 Output (tonnes),Operation Percentage,Lifespan (years),Previous State,Impact Description
2042,Add Generator,"CommercialSolar",29121.26,5824.25,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2042,Add Generator,"UtilitySolar",242322.12,3634.83,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2042,Add Carbon Offset,"CarbonCredit",5000000.00,250000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new CarbonCredit carbon offset project"
2042,Add Generator,"UtilitySolar",242322.12,3634.83,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2043,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2043,Add Generator,"TidalGenerator",225141952.95,30018.93,0.0,0.0,"TidalGenerator",200.00,1.180,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2043,Add Generator,"CommercialSolar",27082.77,5416.55,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2043,Add Generator,"CommercialSolar",27082.77,5416.55,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2043,Add Generator,"UtilitySolar",222936.35,3344.05,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2043,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2043,Add Generator,"OnshoreWind",577951.26,28897.56,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2043,Add Generator,"BatteryStorage",75047317.65,1500946.35,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2043,Add Generator,"PumpedStorage",2392294951.37,47845.90,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2043,Add Generator,"Biomass",556108264.69,83416.24,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2043,Add Carbon Offset,"CarbonCredit",5000000.00,250000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new CarbonCredit carbon offset project"
2044,Add Generator,"CommercialSolar",25186.98,5037.40,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2044,Add Generator,"DomesticSolar",2518.70,50.37,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2044,Add Generator,"Nuclear",6040544752.22,302027.24,0.0,0.0,"Nuclear",1500.00,1.000,0.00,100,60,"New Installation","Added new Nuclear power generation capacity"
2044,Add Generator,"WaveEnergy",88139538.23,22034.88,0.0,0.0,"WaveEnergy",100.00,1.190,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2044,Add Generator,"Biomass",544986099.39,81747.91,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2044,Add Generator,"HydroDam",3298195752.80,65963.92,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2044,Add Carbon Offset,"Wetland",15000000.00,750000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Wetland carbon offset project"
2044,Add Generator,"HydroDam",3298195752.80,65963.92,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2044,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2045,Add Generator,"HydroDam",3314686731.56,66293.73,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2045,Add Generator,"UtilitySolar",188693.33,2830.40,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2045,Add Generator,"OnshoreWind",543794.34,27189.72,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2045,Add Generator,"BatteryStorage",60788327.30,1215766.55,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2045,Add Generator,"HydroDam",3314686731.56,66293.73,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2045,Add Generator,"OffshoreWind",716971.84,35848.59,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2045,Add Generator,"Biomass",534086377.40,80112.96,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2045,Add Generator,"BatteryStorage",60788327.30,1215766.55,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2045,Add Generator,"UtilitySolar",188693.33,2830.40,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2045,Add Generator,"DomesticSolar",2342.39,46.85,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2045,Add Generator,"OffshoreWind",716971.84,35848.59,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2045,Add Generator,"OnshoreWind",543794.34,27189.72,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2045,Add Generator,"Biomass",534086377.40,80112.96,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2045,Add Generator,"TidalGenerator",182364981.89,24315.33,0.0,0.0,"TidalGenerator",200.00,1.200,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2045,Add Generator,"WaveEnergy",77562793.64,19390.70,0.0,0.0,"WaveEnergy",100.00,1.200,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2045,Add Generator,"DomesticSolar",2342.39,46.85,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2045,Add Generator,"WaveEnergy",77562793.64,19390.70,0.0,0.0,"WaveEnergy",100.00,1.200,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2045,Add Generator,"PumpedStorage",2440380079.90,48807.60,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2045,Add Generator,"GasCombinedCycle",1485947395.98,148594.74,0.0,0.0,"GasCombinedCycle",800.00,1.000,500.00,100,30,"New Installation","Added new GasCombinedCycle power generation capacity"
2046,Add Generator,"TidalGenerator",164128483.70,21883.80,0.0,0.0,"TidalGenerator",200.00,1.210,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2046,Add Generator,"PumpedStorage",2464783880.69,49295.68,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2046,Add Generator,"Nuclear",6161959701.74,308097.99,0.0,0.0,"Nuclear",1500.00,1.000,0.00,100,60,"New Installation","Added new Nuclear power generation capacity"
2046,Add Generator,"Biomass",523404649.86,78510.70,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2046,Add Generator,"TidalGenerator",164128483.70,21883.80,0.0,0.0,"TidalGenerator",200.00,1.210,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2046,Add Generator,"TidalGenerator",164128483.70,21883.80,0.0,0.0,"TidalGenerator",200.00,1.210,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2046,Add Generator,"TidalGenerator",164128483.70,21883.80,0.0,0.0,"TidalGenerator",200.00,1.210,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2046,Add Generator,"OffshoreWind",681123.25,34056.16,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2046,Add Generator,"TidalGenerator",164128483.70,21883.80,0.0,0.0,"TidalGenerator",200.00,1.210,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2046,Add Carbon Offset,"CarbonCredit",5000000.00,250000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new CarbonCredit carbon offset project"
2046,Add Generator,"OnshoreWind",527480.51,26374.03,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2046,Add Generator,"OnshoreWind",527480.51,26374.03,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2046,Add Generator,"HydroDam",3331260165.22,66625.20,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2046,Add Generator,"HydroDam",3331260165.22,66625.20,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2046,Add Generator,"CommercialSolar",21784.22,4356.84,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2046,Add Generator,"HydroDam",3331260165.22,66625.20,0.0,0.0,"HydroDam",1200.00,1.000,0.00,100,100,"New Installation","Added new HydroDam power generation capacity"
2047,Add Generator,"UtilitySolar",159710.03,2395.65,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2047,Add Generator,"BatteryStorage",49238545.11,984770.90,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2047,Add Carbon Offset,"Wetland",15000000.00,750000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Wetland carbon offset project"
2047,Add Generator,"WaveEnergy",60064627.39,15016.16,0.0,0.0,"WaveEnergy",100.00,1.220,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2047,Add Generator,"PumpedStorage",2489431719.50,49788.63,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2047,Add Generator,"BatteryStorage",49238545.11,984770.90,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2047,Add Generator,"WaveEnergy",60064627.39,15016.16,0.0,0.0,"WaveEnergy",100.00,1.220,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2047,Add Generator,"BatteryStorage",49238545.11,984770.90,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2048,Add Carbon Offset,"ActiveCapture",100000000.00,5000000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new ActiveCapture carbon offset project"
2048,Add Generator,"CommercialSolar",18841.17,3768.23,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2048,Add Generator,"OffshoreWind",614713.74,30735.69,0.0,0.0,"OffshoreWind",800.00,1.000,0.00,100,25,"New Installation","Added new OffshoreWind power generation capacity"
2048,Add Generator,"CommercialSolar",18841.17,3768.23,0.0,0.0,"CommercialSolar",50.00,1.000,0.00,100,25,"New Installation","Added new CommercialSolar power generation capacity"
2048,Add Generator,"GasCombinedCycle",1576899264.19,157689.93,0.0,0.0,"GasCombinedCycle",800.00,1.000,500.00,100,30,"New Installation","Added new GasCombinedCycle power generation capacity"
2048,Add Carbon Offset,"Forest",10000000.00,500000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new Forest carbon offset project"
2048,Add Generator,"OnshoreWind",496306.41,24815.32,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2048,Add Generator,"BatteryStorage",44314690.60,886293.81,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2048,Add Generator,"BatteryStorage",44314690.60,886293.81,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2048,Add Carbon Offset,"CarbonCredit",5000000.00,250000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new CarbonCredit carbon offset project"
2048,Add Generator,"OnshoreWind",496306.41,24815.32,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2049,Add Generator,"BatteryStorage",39883221.54,797664.43,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2049,Add Generator,"WaveEnergy",46514047.45,11628.51,0.0,0.0,"WaveEnergy",100.00,1.240,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
2049,Add Generator,"TidalGenerator",119649664.62,15953.29,0.0,0.0,"TidalGenerator",200.00,1.240,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2049,Add Generator,"DomesticSolar",1752.23,35.04,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2049,Add Generator,"PumpedStorage",2539469297.06,50789.39,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2049,Add Generator,"TidalGenerator",119649664.62,15953.29,0.0,0.0,"TidalGenerator",200.00,1.240,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2049,Add Generator,"OnshoreWind",481417.22,24070.86,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2049,Add Generator,"BatteryStorage",39883221.54,797664.43,0.0,0.0,"BatteryStorage",500.00,1.000,0.00,100,15,"New Installation","Added new BatteryStorage power generation capacity"
2049,Add Generator,"PumpedStorage",2539469297.06,50789.39,0.0,0.0,"PumpedStorage",600.00,1.000,0.00,100,80,"New Installation","Added new PumpedStorage power generation capacity"
2049,Add Generator,"CoalPlant",5126608329.78,384495.62,0.0,0.0,"CoalPlant",1000.00,1.000,1000.00,100,40,"New Installation","Added new CoalPlant power generation capacity"
2049,Add Generator,"OnshoreWind",481417.22,24070.86,0.0,0.0,"OnshoreWind",500.00,1.000,0.00,100,25,"New Installation","Added new OnshoreWind power generation capacity"
2049,Add Generator,"UtilitySolar",135178.57,2027.68,0.0,0.0,"UtilitySolar",300.00,1.000,0.00,100,30,"New Installation","Added new UtilitySolar power generation capacity"
2049,Add Generator,"TidalGenerator",119649664.62,15953.29,0.0,0.0,"TidalGenerator",200.00,1.240,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2049,Add Generator,"TidalGenerator",119649664.62,15953.29,0.0,0.0,"TidalGenerator",200.00,1.240,0.00,100,25,"New Installation","Added new TidalGenerator power generation capacity"
2049,Add Generator,"Nuclear",6348673242.66,317433.66,0.0,0.0,"Nuclear",1500.00,1.000,0.00,100,60,"New Installation","Added new Nuclear power generation capacity"
2049,Add Generator,"DomesticSolar",1752.23,35.04,0.0,0.0,"DomesticSolar",10.00,1.000,0.00,100,20,"New Installation","Added new DomesticSolar power generation capacity"
2049,Add Generator,"Biomass",492624269.21,73893.64,0.0,0.0,"Biomass",50.00,1.000,50.00,100,25,"New Installation","Added new Biomass power generation capacity"
2049,Add Generator,"GasCombinedCycle",1608437249.48,160843.72,0.0,0.0,"GasCombinedCycle",800.00,1.000,500.00,100,30,"New Installation","Added new GasCombinedCycle power generation capacity"
2049,Add Carbon Offset,"CarbonCredit",5000000.00,250000.00,0.0,0.0,"Carbon Offset",0.00,0.000,0.00,100,30,"New Offset","Added new CarbonCredit carbon offset project"
2049,Add Generator,"WaveEnergy",46514047.45,11628.51,0.0,0.0,"WaveEnergy",100.00,1.240,0.00,100,20,"New Installation","Added new WaveEnergy power generation capacity"
